SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22024,1630699,0022401188,"Apr 13, 2025",NYK @ BKN,W,5,1,1,1.0,0,0,0.0,2,2,1.0,0,4,4,1,0,0,0,0,4,-4,1,MarJon Beauchamp
22024,1630699,0022401103,"Apr 02, 2025",NYK @ CLE,L,2,1,2,0.5,0,1,0.0,2,2,1.0,1,0,1,0,0,0,0,0,4,0,1,MarJon Beauchamp
22024,1630699,0022401056,"Mar 26, 2025",NYK vs. LAC,L,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,MarJon Beauchamp
22024,1630699,0022401026,"Mar 22, 2025",NYK vs. WAS,W,3,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,1,2,1,1,MarJon Beauchamp
22024,1630699,0022401010,"Mar 20, 2025",NYK @ CHA,L,2,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,2,1,MarJon Beauchamp
22024,1630699,0022400939,"Mar 10, 2025",NYK @ SAC,W,5,1,3,0.333,1,2,0.5,0,0,0.0,0,2,2,0,0,0,1,1,3,-5,1,MarJon Beauchamp
22024,1630699,0022400813,"Feb 23, 2025",LAC @ IND,L,13,3,5,0.6,1,1,1.0,2,4,0.5,2,1,3,1,0,0,1,2,9,4,1,MarJon Beauchamp
22024,1630699,0022400783,"Feb 12, 2025",LAC vs. MEM,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,MarJon Beauchamp
22024,1630699,0022400751,"Feb 08, 2025",LAC vs. UTA,W,2,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,3,3,1,MarJon Beauchamp
22024,1630699,0022400717,"Feb 05, 2025",MIL @ CHA,W,2,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-6,1,MarJon Beauchamp
22024,1630699,0022400705,"Feb 03, 2025",MIL @ OKC,L,17,2,7,0.286,1,2,0.5,1,2,0.5,1,5,6,4,1,0,0,3,6,9,1,MarJon Beauchamp
22024,1630699,0022400684,"Jan 31, 2025",MIL @ SAS,L,4,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,-7,1,MarJon Beauchamp
22024,1630699,0022400662,"Jan 28, 2025",MIL @ POR,L,6,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,1,0,0,0,1,3,-4,1,MarJon Beauchamp
22024,1630699,0022400646,"Jan 25, 2025",MIL @ LAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,MarJon Beauchamp
22024,1630699,0022400624,"Jan 23, 2025",MIL vs. MIA,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,3,1,MarJon Beauchamp
22024,200782,0022401188,"Apr 13, 2025",NYK @ BKN,W,29,2,5,0.4,2,4,0.5,0,0,0.0,1,1,2,0,1,1,1,5,6,-18,2,P.J. Tucker
22024,200782,0022401167,"Apr 10, 2025",NYK @ DET,L,27,1,2,0.5,1,2,0.5,0,0,0.0,3,3,6,0,0,0,0,3,3,-6,1,P.J. Tucker
22024,200782,0022401003,"Mar 19, 2025",NYK @ SAS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,P.J. Tucker
22024,1626153,0022401188,"Apr 13, 2025",NYK @ BKN,W,21,2,6,0.333,0,3,0.0,1,1,1.0,2,0,2,3,1,0,0,2,5,-2,1,Delon Wright
22024,1626153,0022401167,"Apr 10, 2025",NYK @ DET,L,13,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,1,0,0,0,0,2,1,Delon Wright
22024,1626153,0022401128,"Apr 05, 2025",NYK @ ATL,W,29,4,7,0.571,2,4,0.5,0,0,0.0,0,1,1,2,2,0,1,0,10,18,1,Delon Wright
22024,1626153,0022401103,"Apr 02, 2025",NYK @ CLE,L,33,3,9,0.333,1,5,0.2,0,0,0.0,3,0,3,6,1,0,1,2,7,-15,1,Delon Wright
22024,1626153,0022401098,"Apr 01, 2025",NYK vs. PHI,W,33,4,7,0.571,1,2,0.5,3,4,0.75,2,2,4,4,3,0,1,1,12,-5,1,Delon Wright
22024,1626153,0022401082,"Mar 30, 2025",NYK vs. POR,W,35,3,6,0.5,1,2,0.5,0,0,0.0,2,2,4,2,2,2,1,2,7,8,1,Delon Wright
22024,1626153,0022401070,"Mar 28, 2025",NYK @ MIL,W,30,5,9,0.556,2,5,0.4,0,0,0.0,2,1,3,4,1,0,2,0,12,-9,1,Delon Wright
22024,1626153,0022401056,"Mar 26, 2025",NYK vs. LAC,L,12,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,1,0,-3,1,Delon Wright
22024,1626153,0022401048,"Mar 25, 2025",NYK vs. DAL,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-11,1,Delon Wright
22024,1626153,0022401003,"Mar 19, 2025",NYK @ SAS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2,1,Delon Wright
22024,1626153,0022400939,"Mar 10, 2025",NYK @ SAC,W,6,1,1,1.0,1,1,1.0,0,0,0.0,1,1,2,0,0,0,1,0,3,0,1,Delon Wright
22024,1626153,0022400797,"Feb 21, 2025",NYK @ CLE,L,9,1,2,0.5,0,1,0.0,2,4,0.5,0,1,1,2,1,1,0,0,4,0,1,Delon Wright
22024,1626153,0022400792,"Feb 20, 2025",NYK vs. CHI,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Delon Wright
22024,1626153,0022400748,"Feb 08, 2025",NYK vs. BOS,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,8,1,Delon Wright
22024,1626153,0022400705,"Feb 03, 2025",MIL @ OKC,L,21,0,4,0.0,0,3,0.0,1,2,0.5,0,3,3,3,2,1,0,0,1,-1,1,Delon Wright
22024,1630540,0022401188,"Apr 13, 2025",NYK @ BKN,W,30,6,14,0.429,3,9,0.333,2,2,1.0,0,4,4,8,3,0,2,3,17,10,2,Miles McBride
22024,1630540,0022401175,"Apr 11, 2025",NYK vs. CLE,L,18,4,8,0.5,3,5,0.6,1,2,0.5,0,1,1,1,1,0,0,3,12,13,2,Miles McBride
22024,1630540,0022401167,"Apr 10, 2025",NYK @ DET,L,39,5,18,0.278,2,10,0.2,0,0,0.0,0,2,2,6,4,0,0,1,12,-15,1,Miles McBride
22024,1630540,0022401151,"Apr 08, 2025",NYK vs. BOS,L,21,2,5,0.4,1,4,0.25,0,0,0.0,3,2,5,1,1,0,0,3,5,3,1,Miles McBride
22024,1630540,0022401140,"Apr 06, 2025",NYK vs. PHX,W,16,3,6,0.5,2,4,0.5,0,0,0.0,0,0,0,2,2,0,0,2,8,4,1,Miles McBride
22024,1630540,0022401010,"Mar 20, 2025",NYK @ CHA,L,36,4,10,0.4,1,6,0.167,0,0,0.0,0,3,3,6,0,1,0,4,9,-11,1,Miles McBride
22024,1630540,0022401003,"Mar 19, 2025",NYK @ SAS,L,31,4,14,0.286,3,8,0.375,0,0,0.0,1,2,3,5,0,0,1,3,11,-12,1,Miles McBride
22024,1630540,0022400984,"Mar 17, 2025",NYK vs. MIA,W,29,4,12,0.333,2,4,0.5,0,0,0.0,1,1,2,3,2,0,0,1,10,9,1,Miles McBride
22024,1630540,0022400974,"Mar 15, 2025",NYK @ GSW,L,38,8,17,0.471,3,6,0.5,0,0,0.0,1,4,5,4,0,1,2,3,19,3,1,Miles McBride
22024,1630540,0022400953,"Mar 12, 2025",NYK @ POR,W,38,4,12,0.333,3,7,0.429,0,0,0.0,0,1,1,5,4,2,2,3,11,-2,1,Miles McBride
22024,1630540,0022400939,"Mar 10, 2025",NYK @ SAC,W,32,7,11,0.636,4,5,0.8,3,5,0.6,0,3,3,7,2,0,0,3,21,32,1,Miles McBride
22024,1630540,0022400911,"Mar 07, 2025",NYK @ LAC,L,34,2,13,0.154,2,9,0.222,1,2,0.5,0,2,2,6,1,0,1,3,7,-10,1,Miles McBride
22024,1630540,0022400903,"Mar 06, 2025",NYK @ LAL,L,21,0,6,0.0,0,4,0.0,0,0,0.0,2,3,5,2,1,1,1,2,0,4,1,Miles McBride
22024,1630540,0022400885,"Mar 04, 2025",NYK vs. GSW,L,24,2,7,0.286,0,2,0.0,2,2,1.0,2,2,4,5,1,0,0,2,6,8,1,Miles McBride
22024,1630540,0022400869,"Mar 02, 2025",NYK @ MIA,W,30,4,10,0.4,3,7,0.429,1,2,0.5,0,2,2,2,0,0,1,2,12,11,1,Miles McBride
22024,1626166,0022401188,"Apr 13, 2025",NYK @ BKN,W,34,6,13,0.462,3,7,0.429,6,6,1.0,0,2,2,7,1,1,2,3,21,17,1,Cameron Payne
22024,1626166,0022401175,"Apr 11, 2025",NYK vs. CLE,L,12,0,5,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,Cameron Payne
22024,1626166,0022401167,"Apr 10, 2025",NYK @ DET,L,15,3,8,0.375,1,2,0.5,0,0,0.0,0,2,2,2,1,0,1,2,7,6,1,Cameron Payne
22024,1626166,0022401151,"Apr 08, 2025",NYK vs. BOS,L,14,3,7,0.429,1,3,0.333,0,0,0.0,0,0,0,2,0,0,2,3,7,0,1,Cameron Payne
22024,1626166,0022401140,"Apr 06, 2025",NYK vs. PHX,W,14,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,6,0,0,0,1,2,5,1,Cameron Payne
22024,1626166,0022401128,"Apr 05, 2025",NYK @ ATL,W,21,1,5,0.2,1,3,0.333,0,0,0.0,1,2,3,5,0,0,0,2,3,-7,1,Cameron Payne
22024,1626166,0022401056,"Mar 26, 2025",NYK vs. LAC,L,18,6,9,0.667,3,6,0.5,0,0,0.0,0,2,2,0,0,0,1,0,15,2,1,Cameron Payne
22024,1626166,0022401048,"Mar 25, 2025",NYK vs. DAL,W,30,1,3,0.333,0,2,0.0,0,0,0.0,0,3,3,5,2,0,2,3,2,19,1,Cameron Payne
22024,1626166,0022401026,"Mar 22, 2025",NYK vs. WAS,W,30,4,12,0.333,3,8,0.375,2,2,1.0,1,3,4,7,1,0,1,1,13,14,1,Cameron Payne
22024,1626166,0022401010,"Mar 20, 2025",NYK @ CHA,L,16,2,8,0.25,1,4,0.25,0,0,0.0,0,3,3,3,0,0,0,1,5,-9,1,Cameron Payne
22024,1626166,0022401003,"Mar 19, 2025",NYK @ SAS,L,17,4,9,0.444,3,6,0.5,0,0,0.0,0,0,0,4,0,1,0,2,11,-3,1,Cameron Payne
22024,1626166,0022400984,"Mar 17, 2025",NYK vs. MIA,W,19,3,8,0.375,1,1,1.0,0,0,0.0,1,1,2,5,0,0,3,1,7,12,1,Cameron Payne
22024,1626166,0022400974,"Mar 15, 2025",NYK @ GSW,L,10,0,4,0.0,0,4,0.0,0,0,0.0,0,1,1,1,0,1,0,1,0,-6,1,Cameron Payne
22024,1626166,0022400953,"Mar 12, 2025",NYK @ POR,W,15,3,6,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,6,3,1,Cameron Payne
22024,1626166,0022400939,"Mar 10, 2025",NYK @ SAC,W,14,2,3,0.667,2,3,0.667,0,0,0.0,0,0,0,3,0,0,2,4,6,0,1,Cameron Payne
22024,1628404,0022401175,"Apr 11, 2025",NYK vs. CLE,L,34,3,6,0.5,2,3,0.667,0,0,0.0,2,9,11,5,1,0,2,4,8,-16,1,Josh Hart
22024,1628404,0022401151,"Apr 08, 2025",NYK vs. BOS,L,48,5,14,0.357,0,4,0.0,0,1,0.0,4,7,11,7,3,0,1,6,10,-5,1,Josh Hart
22024,1628404,0022401140,"Apr 06, 2025",NYK vs. PHX,W,38,2,6,0.333,0,2,0.0,3,4,0.75,1,9,10,5,1,0,4,1,7,13,1,Josh Hart
22024,1628404,0022401128,"Apr 05, 2025",NYK @ ATL,W,32,5,8,0.625,2,2,1.0,4,5,0.8,0,9,9,11,4,0,4,3,16,3,1,Josh Hart
22024,1628404,0022401103,"Apr 02, 2025",NYK @ CLE,L,37,8,19,0.421,3,9,0.333,0,0,0.0,2,3,5,4,2,0,3,1,19,-14,1,Josh Hart
22024,1628404,0022401098,"Apr 01, 2025",NYK vs. PHI,W,32,4,7,0.571,0,0,0.0,1,1,1.0,0,4,4,6,2,0,1,3,9,3,1,Josh Hart
22024,1628404,0022401082,"Mar 30, 2025",NYK vs. POR,W,38,5,10,0.5,1,3,0.333,3,4,0.75,1,7,8,9,3,0,1,4,14,4,1,Josh Hart
22024,1628404,0022401070,"Mar 28, 2025",NYK @ MIL,W,42,5,8,0.625,0,2,0.0,3,5,0.6,4,10,14,8,2,1,1,2,13,3,1,Josh Hart
22024,1628404,0022401056,"Mar 26, 2025",NYK vs. LAC,L,34,3,9,0.333,0,4,0.0,1,3,0.333,1,4,5,6,0,0,0,3,7,7,1,Josh Hart
22024,1628404,0022401048,"Mar 25, 2025",NYK vs. DAL,W,33,6,9,0.667,2,2,1.0,2,2,1.0,1,11,12,11,2,0,2,2,16,10,1,Josh Hart
22024,1628404,0022401026,"Mar 22, 2025",NYK vs. WAS,W,38,4,10,0.4,0,3,0.0,1,2,0.5,3,9,12,2,1,0,2,2,9,22,1,Josh Hart
22024,1628404,0022401010,"Mar 20, 2025",NYK @ CHA,L,39,5,8,0.625,3,3,1.0,0,0,0.0,2,2,4,6,1,0,1,4,13,-16,1,Josh Hart
22024,1628404,0022401003,"Mar 19, 2025",NYK @ SAS,L,35,1,4,0.25,0,3,0.0,0,0,0.0,3,4,7,7,3,2,2,5,2,-26,1,Josh Hart
22024,1628404,0022400984,"Mar 17, 2025",NYK vs. MIA,W,29,5,9,0.556,2,5,0.4,0,0,0.0,2,11,13,11,4,1,2,0,12,31,1,Josh Hart
22024,1628404,0022400974,"Mar 15, 2025",NYK @ GSW,L,39,0,7,0.0,0,2,0.0,0,0,0.0,1,6,7,7,1,1,2,0,0,-5,1,Josh Hart
22024,1642359,0022401188,"Apr 13, 2025",NYK @ BKN,W,11,1,3,0.333,0,1,0.0,2,3,0.667,3,1,4,0,0,0,1,1,4,-3,2,Pacôme Dadiet
22024,1642359,0022401082,"Mar 30, 2025",NYK vs. POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Pacôme Dadiet
22024,1642359,0022401048,"Mar 25, 2025",NYK vs. DAL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-4,1,Pacôme Dadiet
22024,1642359,0022400984,"Mar 17, 2025",NYK vs. MIA,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2,1,Pacôme Dadiet
22024,1642359,0022400797,"Feb 21, 2025",NYK @ CLE,L,12,3,7,0.429,1,3,0.333,0,1,0.0,0,1,1,0,2,0,1,0,7,-6,1,Pacôme Dadiet
22024,1642359,0022400578,"Jan 17, 2025",NYK vs. MIN,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Pacôme Dadiet
22024,1642359,0022400367,"Dec 19, 2024",NYK @ MIN,W,5,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9,1,Pacôme Dadiet
22024,1642359,0022400053,"Dec 03, 2024",NYK vs. ORL,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-6,1,Pacôme Dadiet
22024,1642359,0022400283,"Nov 25, 2024",NYK @ DEN,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2,1,Pacôme Dadiet
22024,1642359,0022400264,"Nov 23, 2024",NYK @ UTA,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Pacôme Dadiet
22024,1642359,0022400257,"Nov 20, 2024",NYK @ PHX,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,Pacôme Dadiet
22024,1642359,0022400246,"Nov 18, 2024",NYK vs. WAS,W,18,3,7,0.429,3,6,0.5,0,0,0.0,0,3,3,2,0,0,0,1,9,6,1,Pacôme Dadiet
22024,1642359,0022400240,"Nov 17, 2024",NYK vs. BKN,W,10,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,0,2,0,9,1,Pacôme Dadiet
22024,1642359,0022400014,"Nov 15, 2024",NYK vs. BKN,W,12,1,1,1.0,1,1,1.0,2,2,1.0,0,4,4,0,1,1,0,0,5,0,1,Pacôme Dadiet
22024,1642359,0022400189,"Nov 08, 2024",NYK vs. MIL,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-3,1,Pacôme Dadiet
22024,1641755,0022401188,"Apr 13, 2025",NYK @ BKN,W,22,1,4,0.25,0,1,0.0,2,2,1.0,0,8,8,2,1,1,0,3,4,15,2,Kevin McCullar Jr.
22024,1641755,0022401128,"Apr 05, 2025",NYK @ ATL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,Kevin McCullar Jr.
22024,1641755,0022401098,"Apr 01, 2025",NYK vs. PHI,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-5,1,Kevin McCullar Jr.
22024,1641755,0022401048,"Mar 25, 2025",NYK vs. DAL,W,3,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,-9,1,Kevin McCullar Jr.
22024,1630173,0022401188,"Apr 13, 2025",NYK @ BKN,W,33,8,18,0.444,0,0,0.0,2,4,0.5,1,8,9,2,2,0,2,4,18,19,1,Precious Achiuwa
22024,1630173,0022401175,"Apr 11, 2025",NYK vs. CLE,L,15,0,5,0.0,0,0,0.0,0,0,0.0,0,6,6,0,2,1,1,2,0,-9,1,Precious Achiuwa
22024,1630173,0022401167,"Apr 10, 2025",NYK @ DET,L,40,8,13,0.615,1,4,0.25,1,1,1.0,1,9,10,3,2,3,0,3,18,-7,1,Precious Achiuwa
22024,1630173,0022401128,"Apr 05, 2025",NYK @ ATL,W,25,3,8,0.375,0,0,0.0,0,0,0.0,1,2,3,0,0,2,1,2,6,-10,1,Precious Achiuwa
22024,1630173,0022401103,"Apr 02, 2025",NYK @ CLE,L,21,5,9,0.556,0,0,0.0,3,4,0.75,2,4,6,1,1,2,0,1,13,-10,1,Precious Achiuwa
22024,1630173,0022401098,"Apr 01, 2025",NYK vs. PHI,W,27,1,11,0.091,0,0,0.0,0,2,0.0,3,6,9,1,1,1,2,1,2,8,1,Precious Achiuwa
22024,1630173,0022401082,"Mar 30, 2025",NYK vs. POR,W,11,5,6,0.833,0,0,0.0,0,2,0.0,0,2,2,0,0,0,2,0,10,-2,1,Precious Achiuwa
22024,1630173,0022401070,"Mar 28, 2025",NYK @ MIL,W,6,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,9,1,Precious Achiuwa
22024,1630173,0022401056,"Mar 26, 2025",NYK vs. LAC,L,8,2,3,0.667,0,0,0.0,2,2,1.0,1,2,3,0,0,0,0,0,6,2,1,Precious Achiuwa
22024,1630173,0022401048,"Mar 25, 2025",NYK vs. DAL,W,20,5,7,0.714,0,0,0.0,1,1,1.0,0,2,2,2,2,1,2,0,11,-1,1,Precious Achiuwa
22024,1630173,0022401026,"Mar 22, 2025",NYK vs. WAS,W,12,2,3,0.667,0,0,0.0,0,0,0.0,3,2,5,2,0,0,1,0,4,11,1,Precious Achiuwa
22024,1630173,0022401010,"Mar 20, 2025",NYK @ CHA,L,17,1,5,0.2,0,2,0.0,0,2,0.0,2,4,6,0,1,0,2,3,2,-5,1,Precious Achiuwa
22024,1630173,0022401003,"Mar 19, 2025",NYK @ SAS,L,7,2,3,0.667,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,4,-14,1,Precious Achiuwa
22024,1630173,0022400984,"Mar 17, 2025",NYK vs. MIA,W,10,2,3,0.667,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,4,10,1,Precious Achiuwa
22024,1630173,0022400974,"Mar 15, 2025",NYK @ GSW,L,10,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,0,0,-3,1,Precious Achiuwa
22024,1628384,0022401175,"Apr 11, 2025",NYK vs. CLE,L,35,6,18,0.333,2,9,0.222,1,2,0.5,0,4,4,4,2,0,1,3,15,-2,1,OG Anunoby
22024,1628384,0022401151,"Apr 08, 2025",NYK vs. BOS,L,41,5,13,0.385,0,5,0.0,3,6,0.5,3,5,8,1,2,2,4,0,13,-7,1,OG Anunoby
22024,1628384,0022401140,"Apr 06, 2025",NYK vs. PHX,W,36,13,17,0.765,6,8,0.75,0,0,0.0,2,4,6,3,0,0,2,4,32,9,1,OG Anunoby
22024,1628384,0022401128,"Apr 05, 2025",NYK @ ATL,W,35,9,17,0.529,2,4,0.5,4,5,0.8,0,4,4,4,1,3,0,1,24,24,1,OG Anunoby
22024,1628384,0022401103,"Apr 02, 2025",NYK @ CLE,L,34,9,17,0.529,5,8,0.625,0,0,0.0,2,4,6,6,0,0,1,4,23,-14,1,OG Anunoby
22024,1628384,0022401098,"Apr 01, 2025",NYK vs. PHI,W,33,7,16,0.438,2,9,0.222,11,13,0.846,0,5,5,0,2,0,6,1,27,17,1,OG Anunoby
22024,1628384,0022401082,"Mar 30, 2025",NYK vs. POR,W,37,11,16,0.688,2,5,0.4,4,4,1.0,1,6,7,2,3,2,1,2,28,10,1,OG Anunoby
22024,1628384,0022401070,"Mar 28, 2025",NYK @ MIL,W,36,9,21,0.429,3,10,0.3,10,10,1.0,0,2,2,2,3,0,1,4,31,-2,1,OG Anunoby
22024,1628384,0022401056,"Mar 26, 2025",NYK vs. LAC,L,37,11,17,0.647,3,5,0.6,3,3,1.0,2,3,5,3,1,0,1,0,28,-8,1,OG Anunoby
22024,1628384,0022401048,"Mar 25, 2025",NYK vs. DAL,W,38,15,24,0.625,3,6,0.5,2,2,1.0,2,3,5,1,2,1,1,2,35,24,1,OG Anunoby
22024,1628384,0022401026,"Mar 22, 2025",NYK vs. WAS,W,31,8,12,0.667,4,5,0.8,3,4,0.75,0,2,2,3,2,0,0,3,23,12,1,OG Anunoby
22024,1628384,0022401010,"Mar 20, 2025",NYK @ CHA,L,38,7,19,0.368,3,12,0.25,8,8,1.0,2,4,6,2,3,1,1,4,25,-17,1,OG Anunoby
22024,1628384,0022401003,"Mar 19, 2025",NYK @ SAS,L,37,5,15,0.333,2,6,0.333,2,3,0.667,0,5,5,1,2,2,0,3,14,-19,1,OG Anunoby
22024,1628384,0022400984,"Mar 17, 2025",NYK vs. MIA,W,32,3,13,0.231,1,6,0.167,2,2,1.0,0,1,1,2,1,2,1,4,9,-1,1,OG Anunoby
22024,1628384,0022400974,"Mar 15, 2025",NYK @ GSW,L,38,7,15,0.467,2,3,0.667,7,9,0.778,3,6,9,2,3,1,2,3,23,-1,1,OG Anunoby
22024,1628973,0022401175,"Apr 11, 2025",NYK vs. CLE,L,36,9,17,0.529,3,7,0.429,6,7,0.857,0,1,1,2,1,0,3,1,27,-6,2,Jalen Brunson
22024,1628973,0022401167,"Apr 10, 2025",NYK @ DET,L,29,5,15,0.333,3,9,0.333,2,5,0.4,2,0,2,5,0,2,3,2,15,-11,1,Jalen Brunson
22024,1628973,0022401151,"Apr 08, 2025",NYK vs. BOS,L,38,10,21,0.476,5,12,0.417,2,2,1.0,0,1,1,10,0,0,2,1,27,-2,1,Jalen Brunson
22024,1628973,0022401140,"Apr 06, 2025",NYK vs. PHX,W,34,3,9,0.333,1,4,0.25,8,10,0.8,0,2,2,6,1,0,3,2,15,9,1,Jalen Brunson
22024,1628973,0022400903,"Mar 06, 2025",NYK @ LAL,L,41,13,26,0.5,1,7,0.143,12,13,0.923,0,4,4,10,0,0,3,2,39,-8,1,Jalen Brunson
22024,1628973,0022400885,"Mar 04, 2025",NYK vs. GSW,L,37,9,18,0.5,1,7,0.143,6,7,0.857,0,2,2,7,1,0,4,1,25,-15,1,Jalen Brunson
22024,1628973,0022400869,"Mar 02, 2025",NYK @ MIA,W,42,13,25,0.52,3,11,0.273,2,4,0.5,1,4,5,6,2,0,3,5,31,12,1,Jalen Brunson
22024,1628973,0022400856,"Feb 28, 2025",NYK @ MEM,W,36,10,23,0.435,2,6,0.333,1,1,1.0,1,6,7,6,3,1,3,1,23,-2,1,Jalen Brunson
22024,1628973,0022400838,"Feb 26, 2025",NYK vs. PHI,W,36,8,17,0.471,3,5,0.6,15,16,0.938,0,3,3,7,1,0,2,1,34,3,1,Jalen Brunson
22024,1628973,0022400811,"Feb 23, 2025",NYK @ BOS,L,38,9,19,0.474,4,9,0.444,0,0,0.0,0,3,3,4,1,0,4,0,22,-9,1,Jalen Brunson
22024,1628973,0022400797,"Feb 21, 2025",NYK @ CLE,L,28,10,17,0.588,2,4,0.5,4,4,1.0,0,4,4,4,1,0,3,3,26,-17,1,Jalen Brunson
22024,1628973,0022400792,"Feb 20, 2025",NYK vs. CHI,W,38,8,21,0.381,2,9,0.222,4,4,1.0,0,3,3,12,1,1,2,1,22,3,1,Jalen Brunson
22024,1628973,0022400773,"Feb 12, 2025",NYK vs. ATL,W,43,13,21,0.619,3,7,0.429,7,10,0.7,1,2,3,8,0,0,3,3,36,-11,1,Jalen Brunson
22024,1628973,0022400765,"Feb 11, 2025",NYK @ IND,W,23,4,11,0.364,0,1,0.0,0,0,0.0,0,2,2,7,0,0,3,5,8,10,1,Jalen Brunson
22024,1628973,0022400748,"Feb 08, 2025",NYK vs. BOS,L,36,10,18,0.556,3,7,0.429,13,13,1.0,0,0,0,5,0,0,2,1,36,-19,1,Jalen Brunson
22024,1642278,0022401188,"Apr 13, 2025",NYK @ BKN,W,14,1,5,0.2,1,4,0.25,2,2,1.0,2,1,3,4,0,0,3,1,5,-9,1,Tyler Kolek
22024,1642278,0022401103,"Apr 02, 2025",NYK @ CLE,L,15,0,4,0.0,0,3,0.0,1,2,0.5,0,0,0,3,1,0,0,1,1,-4,1,Tyler Kolek
22024,1642278,0022401098,"Apr 01, 2025",NYK vs. PHI,W,20,2,6,0.333,1,3,0.333,2,2,1.0,1,3,4,7,1,1,4,5,7,12,1,Tyler Kolek
22024,1642278,0022401082,"Mar 30, 2025",NYK vs. POR,W,14,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,3,0,1,1,0,0,9,1,Tyler Kolek
22024,1642278,0022401070,"Mar 28, 2025",NYK @ MIL,W,17,2,4,0.5,1,2,0.5,0,0,0.0,0,0,0,5,0,0,0,0,5,18,1,Tyler Kolek
22024,1642278,0022401056,"Mar 26, 2025",NYK vs. LAC,L,19,0,3,0.0,0,2,0.0,0,2,0.0,1,0,1,7,0,0,1,2,0,-14,1,Tyler Kolek
22024,1642278,0022401048,"Mar 25, 2025",NYK vs. DAL,W,19,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,9,0,1,0,2,2,-1,1,Tyler Kolek
22024,1642278,0022401026,"Mar 22, 2025",NYK vs. WAS,W,18,1,4,0.25,0,1,0.0,2,3,0.667,1,0,1,8,3,0,0,2,4,5,1,Tyler Kolek
22024,1642278,0022401010,"Mar 20, 2025",NYK @ CHA,L,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,Tyler Kolek
